member_id,engagement_score,home_studio_region,gender,age,membership_tenure_months,avg_weekly_classes_last_6_months,num_unique_class_types_attended,auto_renew_enabled,last_attended_30_days_flag,monthly_membership_cost,referral_source,is_churned,studio_name,studio_id,address_full
M0643,50,Region_4,Female,38.20396988,38,1.115384615,4,1,1,229,Friend,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0644,63,Region_7,Male,54.93223819,61,1.307692308,4,1,1,229,Online Ad,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M0645,61,Region_3,Non-binary,21.97399042,17,3.269230769,4,1,1,169,Walk-in,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M0646,68,Region_1,Female,60.61054073,71,1.269230769,4,0,1,169,Friend,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0647,56,Region_7,Non-binary,51.86584531,32,2.0,4,1,1,169,Online Ad,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0648,49,Region_1,Female,48.678987,11,2.423076923,4,1,1,229,Social Media,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0649,42,Region_5,Non-binary,51.42505133,1,2.1875,4,1,1,129,Employer Program,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M0650,68,Region_0,Female,50.5927447,26,3.538461538,4,1,1,229,Community Event,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M0651,32,Region_5,Non-binary,25.36618754,1,1.186440678,4,1,1,169,Employer Program,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0652,50,Region_5,Male,49.93839836,38,1.115384615,4,1,1,169,Employer Program,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M0653,96,Region_6,Female,34.5982204,66,4.346153846,4,1,1,169,Online Ad,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M0654,57,Region_7,Male,31.24161533,1,3.71875,4,1,1,229,Walk-in,1,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M0655,53,Region_7,Female,26.35181383,6,3.076923077,4,1,1,169,Employer Program,1,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M0656,64,Region_5,Non-binary,30.66940452,11,3.884615385,4,1,1,229,Walk-in,1,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M0657,86,Region_4,Female,46.83641342,54,3.961538462,4,1,1,169,Online Ad,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0658,58,Region_4,Male,19.38672142,2,3.7,4,0,1,129,Employer Program,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M0659,84,Region_8,Male,35.99726215,50,3.923076923,4,1,1,129,Partnership,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M0660,49,Region_0,Non-binary,50.07802875,10,2.461538462,4,1,1,229,Community Event,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0661,67,Region_4,Female,52.45174538,52,2.192307692,4,1,1,229,Social Media,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M0662,60,Region_3,Female,62.30527036,64,0.807692308,4,1,1,129,Friend,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0663,66,Region_5,Female,39.12388775,36,2.846153846,4,0,1,229,Social Media,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0664,55,Region_5,Male,21.09787817,54,0.884615385,4,1,1,229,Social Media,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0665,56,Region_7,Male,39.77275838,4,3.475177305,4,1,1,169,Partnership,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0666,56,Region_8,Female,60.69267625,11,3.076923077,4,1,1,169,Online Ad,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M0667,77,Region_2,Male,52.183436,48,3.346153846,4,1,1,129,Online Ad,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0668,41,Region_0,Non-binary,29.52498289,1,2.130434783,4,1,1,169,Social Media,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0669,33,Region_1,Male,63.6550308,6,1.0,4,1,1,129,Online Ad,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0670,64,Region_6,Non-binary,36.76933607,30,2.961538462,4,1,1,229,Social Media,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0671,58,Region_8,Male,63.89048597,1,3.818181818,3,1,1,229,Friend,1,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M0672,81,Region_2,Non-binary,35.73990418,43,4.0,4,1,1,229,Online Ad,1,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M0673,32,Region_3,Female,44.12867899,25,0.038461538,1,1,1,229,Walk-in,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M0674,40,Region_1,Female,44.6954141,13,1.423076923,4,1,1,169,Partnership,1,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M0675,54,Region_6,Female,39.20602327,29,2.038461538,4,1,1,169,Walk-in,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0676,59,Region_5,Non-binary,50.03696099,14,3.230769231,4,1,1,169,Friend,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0677,50,Region_2,Female,52.35865845,1,3.019607843,4,1,1,229,Partnership,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0678,84,Region_5,Male,44.87063655,49,3.961538462,4,1,1,169,Employer Program,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0679,65,Region_3,Male,23.69336071,11,4.038461538,4,0,1,229,Social Media,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0680,63,Region_0,Non-binary,25.14989733,50,1.884615385,4,1,1,169,Online Ad,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0681,71,Region_8,Female,57.88364134,29,3.692307692,4,1,1,169,Partnership,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0682,87,Region_7,Non-binary,63.06365503,58,3.846153846,4,1,1,129,Online Ad,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0683,36,Region_8,Male,29.29500342,17,0.846153846,4,1,1,229,Employer Program,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M0684,51,Region_1,Female,33.46475017,19,2.153846154,4,1,1,129,Community Event,1,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M0685,48,Region_2,Non-binary,52.49007529,12,2.230769231,4,1,1,229,Community Event,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M0686,29,Region_3,Male,21.43463381,4,0.7,4,1,1,229,Community Event,1,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M0687,63,Region_5,Male,34.76796715,41,2.269230769,4,1,1,169,Partnership,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0688,46,Region_2,Non-binary,60.45722108,3,2.459459459,4,1,1,229,Social Media,1,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M0689,82,Region_1,Female,49.7303217,70,2.769230769,4,1,1,229,Employer Program,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0690,41,Region_8,Non-binary,37.17180014,66,0.807692308,4,1,0,169,Online Ad,1,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M0691,23,Region_3,Non-binary,51.75633128,1,0.304347826,1,0,1,129,Online Ad,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0692,52,Region_1,Male,55.4934976,45,1.038461538,4,1,1,129,Employer Program,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M0693,60,Region_1,Male,56.11772758,10,3.576923077,4,1,1,229,Online Ad,0,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M0694,71,Region_6,Non-binary,39.62491444,67,1.807692308,4,1,1,169,Social Media,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M0695,65,Region_8,Non-binary,46.0698152,31,3.038461538,4,1,1,129,Online Ad,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M0696,46,Region_0,Male,49.67556468,37,0.769230769,4,1,1,229,Social Media,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0697,59,Region_0,Female,53.45653662,19,3.038461538,4,1,1,229,Other,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M0698,52,Region_6,Non-binary,47.50444901,26,1.961538462,4,1,1,169,Community Event,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M0699,75,Region_5,Non-binary,22.86652977,43,3.384615385,4,1,1,169,Community Event,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0700,51,Region_3,Female,45.35523614,47,0.769230769,4,1,1,169,Employer Program,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0701,73,Region_3,Non-binary,25.55509925,45,3.076923077,4,1,1,229,Online Ad,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0702,69,Region_1,Female,61.34154689,16,4.115384615,4,1,1,129,Friend,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M0703,53,Region_0,Non-binary,61.79603012,1,3.315789474,4,1,1,229,Partnership,1,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M0704,39,Region_8,Female,31.9890486,7,1.615384615,4,1,1,169,Online Ad,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0705,54,Region_2,Male,25.32238193,5,3.197530864,4,1,1,129,Employer Program,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M0706,70,Region_8,Non-binary,57.42642026,26,3.769230769,4,1,1,229,Employer Program,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0707,55,Region_3,Non-binary,25.79055441,30,2.076923077,4,1,1,129,Online Ad,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M0708,47,Region_3,Male,26.52977413,35,1.038461538,4,1,1,169,Friend,1,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M0709,53,Region_7,Female,39.54551677,27,2.0,4,1,1,229,Social Media,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0710,77,Region_2,Female,56.47912389,48,3.307692308,4,1,1,169,Online Ad,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M0711,66,Region_2,Female,47.79192334,31,3.115384615,4,1,1,229,Friend,1,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M0712,58,Region_4,Male,53.78234086,33,2.230769231,4,1,1,129,Employer Program,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M0713,88,Region_3,Male,44.51471595,69,3.423076923,4,1,1,169,Partnership,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M0714,45,Region_4,Female,20.48733744,32,0.923076923,4,1,1,229,Community Event,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M0715,73,Region_3,Non-binary,57.34154689,54,2.653846154,4,1,1,229,Online Ad,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0716,44,Region_6,Female,21.50308008,33,0.846153846,4,1,1,169,Walk-in,1,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M0717,87,Region_1,Male,22.35181383,52,4.192307692,4,0,1,229,Employer Program,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M0718,58,Region_1,Non-binary,40.82409309,13,3.153846154,4,1,1,169,Walk-in,1,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M0719,60,Region_6,Male,30.91307324,56,1.269230769,4,1,1,169,Online Ad,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0720,70,Region_8,Non-binary,44.21629021,41,3.038461538,4,1,1,169,Walk-in,1,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M0721,47,Region_2,Female,46.39288159,8,2.307692308,4,1,1,129,Walk-in,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0722,49,Region_7,Non-binary,45.27036277,2,2.848837209,4,1,1,169,Online Ad,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M0723,84,Region_8,Female,55.22245038,69,3.038461538,4,1,1,229,Walk-in,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M0724,56,Region_7,Non-binary,32.7118412,2,3.5,4,1,1,229,Online Ad,1,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M0725,60,Region_1,Male,33.83162218,71,0.461538462,4,1,1,229,Online Ad,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0726,74,Region_2,Non-binary,31.76180698,44,3.230769231,4,1,1,229,Online Ad,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0727,87,Region_4,Female,37.59069131,49,4.269230769,4,0,1,229,Friend,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0728,75,Region_4,Male,60.38603696,49,3.076923077,4,1,1,129,Community Event,1,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M0729,69,Region_6,Female,50.37097878,32,3.384615385,4,1,1,169,Community Event,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0730,62,Region_0,Male,57.52772074,48,1.884615385,4,1,1,229,Online Ad,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0731,50,Region_3,Female,57.84531143,43,0.884615385,4,1,1,229,Employer Program,1,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M0732,53,Region_2,Female,19.77275838,6,3.038461538,4,1,1,129,Employer Program,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M0733,40,Region_3,Female,47.94524298,27,0.730769231,4,1,1,229,Online Ad,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0734,69,Region_6,Non-binary,44.66255989,40,2.961538462,4,0,1,169,Online Ad,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0735,54,Region_0,Female,42.15195072,56,0.653846154,4,0,1,229,Other,1,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M0736,0,Region_2,Female,32.76112252,1,0.0,0,1,0,229,Partnership,1,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M0737,59,Region_1,Female,55.50718686,43,1.769230769,4,1,1,129,Social Media,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0738,46,Region_0,Male,61.14168378,26,1.307692308,4,0,1,229,Friend,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M0739,27,Region_5,Female,20.3613963,2,0.617647059,3,1,1,169,Online Ad,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0740,66,Region_3,Non-binary,56.55304586,53,2.038461538,4,1,1,129,Social Media,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0741,85,Region_5,Male,20.30663929,50,4.076923077,4,1,1,129,Employer Program,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0742,32,Region_4,Female,19.03353867,7,0.923076923,4,1,1,169,Social Media,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0743,77,Region_2,Non-binary,29.63723477,31,4.230769231,4,0,1,129,Friend,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0744,53,Region_4,Male,45.36071184,30,1.884615385,4,1,1,169,Social Media,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0745,53,Region_2,Male,43.02258727,46,1.038461538,4,1,1,169,Employer Program,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0746,92,Region_6,Male,27.22518823,59,4.346153846,4,1,1,169,Social Media,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0747,69,Region_2,Female,32.39425051,13,4.269230769,4,1,1,169,Walk-in,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M0748,46,Region_1,Female,42.46680356,33,1.038461538,4,1,1,169,Walk-in,1,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M0749,55,Region_6,Female,59.07734428,33,1.923076923,4,1,1,229,Online Ad,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M0750,69,Region_0,Non-binary,59.52635181,56,2.192307692,4,0,1,229,Walk-in,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M0751,69,Region_0,Non-binary,21.93839836,61,1.884615385,4,0,1,229,Walk-in,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0752,60,Region_4,Female,56.64339493,1,4.0,3,1,1,169,Online Ad,0,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M0753,74,Region_1,Non-binary,53.07597536,29,3.961538462,4,1,1,169,Walk-in,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0754,42,Region_8,Female,36.74469541,19,1.346153846,4,1,1,169,Friend,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M0755,68,Region_8,Non-binary,62.64202601,22,3.730769231,4,1,1,229,Employer Program,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0756,75,Region_4,Non-binary,31.50171116,41,3.5,4,1,1,229,Online Ad,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0757,42,Region_1,Male,21.38261465,2,2.111111111,4,1,1,229,Employer Program,1,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M0758,62,Region_7,Male,59.92060233,8,3.846153846,4,1,1,229,Community Event,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M0759,33,Region_2,Male,20.89527721,10,0.884615385,4,1,1,129,Community Event,1,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M0760,97,Region_6,Male,37.51676934,65,4.461538462,4,1,1,169,Walk-in,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M0761,56,Region_0,Non-binary,19.35386721,27,2.269230769,4,1,1,229,Partnership,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0762,54,Region_7,Female,34.44490075,12,2.807692308,4,1,1,229,Social Media,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0763,72,Region_0,Non-binary,56.1779603,18,4.307692308,4,1,1,169,Walk-in,0,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M0764,54,Region_7,Male,25.41820671,6,3.192307692,4,1,1,129,Community Event,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0765,0,Region_3,Non-binary,41.6,1,0.0,0,1,0,169,Walk-in,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0766,56,Region_3,Non-binary,49.5687885,48,1.230769231,4,1,1,129,Social Media,1,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M0767,32,Region_2,Female,62.51882272,49,0.769230769,4,1,0,129,Online Ad,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0768,86,Region_1,Male,37.91101985,66,3.307692308,4,1,1,129,Walk-in,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M0769,63,Region_3,Non-binary,42.45859001,70,0.846153846,4,1,1,129,Partnership,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0770,78,Region_6,Non-binary,59.19780972,44,3.692307692,4,1,1,229,Online Ad,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0771,64,Region_5,Male,42.70225873,70,0.961538462,4,1,1,129,Walk-in,0,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M0772,63,Region_2,Male,19.1156742,30,2.807692308,4,1,1,169,Employer Program,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M0773,39,Region_3,Female,37.59342916,4,1.75,4,1,1,229,Online Ad,1,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M0774,55,Region_6,Male,38.48596851,6,3.230769231,4,1,1,129,Walk-in,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0775,66,Region_3,Female,52.62422998,52,2.076923077,4,1,1,229,Social Media,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M0776,44,Region_8,Male,28.24914442,43,0.346153846,4,1,1,129,Walk-in,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0777,87,Region_0,Non-binary,43.57015743,55,4.0,4,1,1,229,Online Ad,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0778,72,Region_8,Female,42.65845311,40,3.269230769,4,1,1,229,Social Media,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0779,74,Region_2,Non-binary,25.19644079,20,4.461538462,4,1,1,169,Online Ad,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M0780,51,Region_6,Male,32.1889117,4,2.97260274,4,1,1,129,Partnership,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0781,80,Region_3,Female,40.22724162,35,4.346153846,4,1,1,169,Walk-in,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0782,39,Region_4,Female,35.94798084,15,1.192307692,4,1,1,129,Walk-in,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0783,42,Region_0,Male,57.86995209,5,2.045454545,4,1,1,169,Partnership,1,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M0784,40,Region_1,Non-binary,38.87748118,21,0.961538462,4,1,1,169,Friend,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0785,91,Region_8,Non-binary,38.14373717,50,4.653846154,4,1,1,229,Community Event,0,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M0786,62,Region_5,Female,23.70157426,24,3.0,4,1,1,229,Community Event,1,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M0787,69,Region_6,Male,38.6036961,49,2.538461538,4,1,1,169,Friend,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M0788,48,Region_1,Non-binary,41.10335387,1,2.8,3,1,1,129,Online Ad,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0789,59,Region_5,Non-binary,34.7761807,6,3.615384615,4,1,1,169,Online Ad,1,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M0790,74,Region_5,Female,53.32511978,52,2.884615385,4,0,1,169,Partnership,0,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M0791,57,Region_1,Male,22.91033539,56,0.923076923,4,1,1,169,Online Ad,1,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M0792,49,Region_5,Female,50.39561944,7,2.576923077,4,1,1,169,Online Ad,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0793,48,Region_4,Female,51.82477755,4,2.673611111,4,1,1,169,Online Ad,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0794,45,Region_0,Non-binary,42.31895962,5,2.333333333,4,1,1,169,Community Event,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0795,31,Region_4,Male,61.98494182,9,0.653846154,4,1,1,129,Employer Program,1,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M0796,80,Region_5,Female,59.70704997,58,3.192307692,4,0,1,129,Employer Program,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M0797,60,Region_5,Non-binary,32.66529774,40,2.076923077,4,1,1,169,Friend,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M0798,45,Region_7,Male,27.56741958,14,1.846153846,4,1,1,129,Friend,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M0799,48,Region_5,Non-binary,47.66324435,25,1.576923077,4,1,1,229,Online Ad,1,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M0800,72,Region_7,Female,41.59616701,26,3.923076923,4,1,1,129,Employer Program,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
